Marca;Modelo;Versão;Ano;Estado;Cidade;Latitude;Longitude
HYUNDAI;HB20;COMFORT PLUS 1.6 16V MT6 MEC COM 4P;2017;MA;Imperatriz;-5,5186;-47,4778
HYUNDAI;HB20;EVOLUTION 1.0 12V MT5 MEC COM 4P;2021;MA;Imperatriz;-5,5186;-47,4778
HYUNDAI;HB20;EVOLUTION 1.0 12V MT5 MEC COM 4P;2022;MA;Porto Franco;-6,3386;-47,3994
HYUNDAI;HB20;PLATINUM 1.0 TGDI AT6 AUT COM 4P;2023;MA;Imperatriz;-5,5186;-47,4778
HYUNDAI;HB20;PLATINUM 1.0 TGDI AT6 AUT COM 4P;2023;MA;Açailândia;-5,0711;-47,5
HYUNDAI;HB20;SENSE 1.0 12V MT5 MEC COM 4P;2021;MA;Imperatriz;-5,5186;-47,4778
HYUNDAI;HB20;SENSE 1.0 12V MT5 MEC COM 4P;2021;PA;Marabá;-5,3689;-49,1178
HYUNDAI;HB20;SENSE 1.0 12V MT5 MEC COM 4P;2021;MA;Açailândia;-5,0711;-47,5
HYUNDAI;HB20;SENSE 1.0 12V MT5 MEC COM 4P;2021;MA;Porto Franco;-6,3386;-47,3994
HYUNDAI;HB20;SENSE 1.0 MT5 MEC COM 4P;2024;MA;Imperatriz;-5,5186;-47,4778
HYUNDAI;HB20;SENSE 1.0 MT5 MEC COM 4P;2024;MA;Imperatriz;-5,5186;-47,4778
HYUNDAI;HB20;SENSE PLUS 1.0 MT5 MEC COM 4P;2025;MA;Açailândia;-5,0711;-47,5
HYUNDAI;HB20;UNIQUE 1.0 12V FLEX MEC COM 4P;2019;MA;Cidelândia;-5,1736;-47,7858
HYUNDAI;HB20;VISON 1.0 12V MT5 MEC COM 4P;2021;TO;Araguatins;-5,6539;-48,1239
HYUNDAI;HB20;VISON 1.0 12V MT5 MEC COM 4P;2022;MA;Imperatriz;-5,5186;-47,4778
HYUNDAI;HB20;VISON 1.0 12V MT5 MEC COM 4P;2022;MA;João Lisboa;-5,4436;-47,4064
HYUNDAI;HB20S;DIAMOND PLUS 1.0 TGDI 12V AT6 AUT COM 4P;2021;MA;Imperatriz;-5,5186;-47,4778
HYUNDAI;HB20S;PLATINUM 1.0 TGDI AT6 AUT COM 4P;2024;MA;Imperatriz;-5,5186;-47,4778
HYUNDAI;HB20S;PLATINUM PLUS 1.0 TGDI AT6 AUT COM 4P;2023;MA;Imperatriz;-5,5186;-47,4778
RENAULT;DUSTER;DYNAMIQUE 4X2 2.0 16V(HI-FLEX)(AUT.) AUT COM 4P;2019;MA;Imperatriz;-5,5186;-47,4778
RENAULT;KWID;INTENSE 1.0 12V MEC COM 4P;2023;MA;Imperatriz;-5,5186;-47,4778
RENAULT;SANDERO;LIFE 1.0 12V SCE MEC COM 4P;2020;MA;Grajaú;-5,8192;-46,1386
VOLKSWAGEN;FOX;TRENDLINE 1.0 12V(TOTALFLEX) MEC COM 4P;2017;MA;Imperatriz;-5,5186;-47,4778
VOLKSWAGEN;SAVEIRO CD;CD EXTREME 1.6 16V MSI MEC COM 2P;2024;MA;Imperatriz;-5,5186;-47,4778
VOLKSWAGEN;T-CROSS;SENSE 200 1.0 TSI AT6 AUT COM 4P;2021;MA;Imperatriz;-5,5186;-47,4778
HYUNDAI;NEW TUCSON;GLS 1.6 16V TB AT AUT COM 4P;2021;DF;Lago Sul;-15,84710592;-47,88385948
JEEP;COMMANDER;OVERLAND 4X4 2.0 16V AUT;2023;AC;Tarauacá;-8,1611;-70,7658
CHEVROLET;ONIX;LT 1.0 12V MT6 MEC BAS 4P;2020;MS;Campo Grande;-20,4697;-54,62
FIAT;MOBI;LIKE 1.0 8V(FLEX) MEC BAS 4P;2020;MS;Campo Grande;-20,4697;-54,62
HYUNDAI;CRETA;COMFORT 1.0 12V T-GDI AT AUT BAS 4P;2023;MS;Guia Lopes da Laguna;-21,4589;-56,1139
HYUNDAI;TUCSON;GLS 4X2-AT 2.0 16V(FLEX) AUT BAS 4P;2020;MS;Campo Grande;-20,4697;-54,62
JEEP;COMPASS;LONGITUDE 2.0 16V AT6 FLEX AUT BAS 4P;2020;MS;Chapadão do Sul;-18,7889;-52,6208
JEEP;COMPASS;TRAILHAWK 4X4 2.0 TB AT9 DIES AUT BAS 4P;2021;MS;Dourados;-22,2208;-54,8058
JEEP;COMPASS;TRAILHAWK 4X4 2.0 TB AT9 DIES AUT BAS 4P;2021;MS;Corumbá;-19,0089;-57,6528
NISSAN;KICKS;ADVANCE 1.6 16V CVT AUT BAS 4P;2022;MS;Campo Grande;-20,4697;-54,62
CHEVROLET;ONIX;PREMIER 1.0 TB 12V AT6 AUT COM 4P;2020;GO;Goiânia;-16,6799;-49,255
CHEVROLET;SPIN;PREMIER 1.8 8V ECO AT6 AUT COM 4P;2022;GO;Inaciolândia;-18,4869;-49,9869
FORD;KA;TRAIL 1.0 12V FLEX MEC COM 4P;2018;GO;Goiânia;-16,6799;-49,255
HONDA;NEW FIT;(N.GERACAO) LX-CVT 1.5 16V(FLEXONE) AUT COM 4P;2017;GO;Goiânia;-16,6799;-49,255
HYUNDAI;CRETA;ACTION 1.6 16V AT6 AUT COM 4P;2022;GO;Aparecida de Goiânia;-16,8198;-49,2275
HYUNDAI;CRETA;ATTITUDE 1.6 16V AT6 FLEX AUT COM 4P;2019;GO;Aparecida de Goiânia;-16,8198;-49,2275
HYUNDAI;CRETA;ATTITUDE 1.6 16V AT6 FLEX AUT COM 4P;2020;GO;Goiânia;-16,6799;-49,255
HYUNDAI;CRETA;ATTITUDE 1.6 16V AT6 FLEX AUT COM 4P;2020;GO;Aparecida de Goiânia;-16,8198;-49,2275
HYUNDAI;CRETA;ATTITUDE PCD 1.6 16V AT6 FLEX AUT COM 4P;2020;GO;Aparecida de Goiânia;-16,8198;-49,2275
HYUNDAI;CRETA;PLATINUM 1.0 12V T-GDI AT AUT COM 4P;2023;GO;Aparecida de Goiânia;-16,8198;-49,2275
HYUNDAI;CRETA;PULSE 1.6 16V AT6 FLEX AUT COM 4P;2018;GO;Aparecida de Goiânia;-16,8198;-49,2275
HYUNDAI;HB20;COMFORT PLUS 1.0 12V FLEX MEC COM 4P;2017;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;COMFORT PLUS 1.0 12V FLEX MEC COM 4P;2019;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;COMFORT PLUS 1.0 12V FLEX MEC COM 4P;2019;GO;Aparecida de Goiânia;-16,8198;-49,2275
HYUNDAI;HB20;DIAMOND 1.0 TGDI 12V AT6 AUT COM 4P;2020;GO;Aparecida de Goiânia;-16,8198;-49,2275
HYUNDAI;HB20;EVOLUTION 1.0 12V MT5 MEC COM 4P;2020;GO;Aparecida de Goiânia;-16,8198;-49,2275
HYUNDAI;HB20;SENSE 1.0 12V MT5 MEC COM 4P;2021;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20S;COMFORT PLUS 1.6 16V AT6 AUT COM 4P;2019;GO;Aparecida de Goiânia;-16,8198;-49,2275
HYUNDAI;TUCSON;GLS 4X2-AT 2.0 16V(FLEX) AUT COM 4P;2019;GO;Aparecida de Goiânia;-16,8198;-49,2275
JEEP;RENEGADE;1.8 AT6 16V AUT COM 4P;2020;GO;Goiânia;-16,6799;-49,255
KIA;SPORTAGE;LX P.161 4X2 2.0 16V AT AUT BAS 4P;2020;GO;Goiânia;-16,6799;-49,255
NISSAN;KICKS;(NAC) SL 1.6 16V CVT FLEX AUT BAS 4P;2019;GO;Goiânia;-16,6799;-49,255
NISSAN;KICKS;(NAC) SL 1.6 16V CVT FLEX AUT COM 4P;2020;GO;Goiânia;-16,6799;-49,255
RENAULT;CAPTUR;INTENSE 1.6 16V SCE CVT FLEX AUT COM 4P;2021;GO;Goiânia;-16,6799;-49,255
RENAULT;DUSTER;DYNAMIQUE 4X2 2.0 16V(HI-FLEX)(AUT.) AUT COM 4P;2019;GO;Goiânia;-16,6799;-49,255
RENAULT;KWID;ZEN 1.0 12V SCE MEC COM 4P;2019;GO;Aparecida de Goiânia;-16,8198;-49,2275
RENAULT;KWID;ZEN 1.0 12V SCE MEC COM 4P;2020;GO;Goiânia;-16,6799;-49,255
CHEVROLET;ONIX;PREMIER 1.0 TB 12V AT6 AUT COM 4P;2021;GO;Aparecida de Goiânia;-16,8198;-49,2275
HYUNDAI;CRETA;PRESTIGE 2.0 16V AT6 FLEX AUT COM 4P;2020;GO;Goiânia;-16,6799;-49,255
HYUNDAI;CRETA;PRESTIGE 2.0 16V AT6 FLEX AUT COM 4P;2021;GO;Aparecida de Goiânia;-16,8198;-49,2275
HYUNDAI;CRETA;PULSE PLUS 1.6 16V AT6 FLEX AUT COM 4P;2019;GO;Goiânia;-16,6799;-49,255
HYUNDAI;CRETA;SMART PLUS 1.6 16V AT6 AUT COM 4P;2021;GO;Aparecida de Goiânia;-16,8198;-49,2275
HYUNDAI;HB20;SENSE 1.0 MT5 MEC BAS 4P;2021;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20S;UNIQUE 1.0 12V MEC BAS 4P;2019;GO;Goiânia;-16,6799;-49,255
CHEVROLET;TRACKER;LTZ 1.2 TURBO 12V AT6 AUT COM 4P;2021;GO;Goiânia;-16,6799;-49,255
CITROEN;AIRCROSS;LIVE 1.6 16V(AUT.)(FLEXSTART) AUT BAS 4P;2017;GO;Goiânia;-16,6799;-49,255
FIAT;TORO;ENDURANCE 1.8 16V MT5 MEC COM 4P;2021;CE;Fortaleza;-3,7319;-38,5267
FORD;KA;SE 1.0 12V MEC COM 4P;2018;GO;Goiânia;-16,6799;-49,255
FORD;KA;SE 1.0 12V MEC COM 4P;2018;GO;Goiânia;-16,6799;-49,255
FORD;KA;SE 1.0 12V MEC COM 4P;2019;GO;Trindade;-16,6487;-49,4889
FORD;KA;SE PLUS 1.5 16V AT FLEX MEC COM 4P;2020;GO;Goiânia;-16,6799;-49,255
FORD;KA+;SE 1.5 16V(FLEX) MEC BAS 4P;2019;GO;Goiânia;-16,6799;-49,255
HYUNDAI;CRETA;ATTITUDE 1.6 16V AT6 FLEX AUT COM 4P;2020;GO;Goiânia;-16,6799;-49,255
HYUNDAI;CRETA;SMART 1.6 16V AT6 FLEX AUT COM 4P;2021;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;COMFORT 1.0 12V MEC COM 4P;2017;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;COMFORT 1.0 MT5 MEC COM 4P;2023;GO;Aparecida de Goiânia;-16,8198;-49,2275
HYUNDAI;HB20;COMFORT PLUS 1.0 12V FLEX MEC COM 4P;2019;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;VISION 1.6 16V AT6 AUT COM 4P;2020;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;VISON 1.0 12V MT5 MEC COM 4P;2020;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20S;COMFORT PLUS 1.0 12V(FLEX) MT5 COM 4P;2018;GO;Trindade;-16,6487;-49,4889
HYUNDAI;HB20S;EVOLUTION 1.0 12V MT5 MEC COM 4P;2022;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20S;UNIQUE 1.0 12V MEC BAS 4P;2019;GO;Goiânia;-16,6799;-49,255
HYUNDAI;NEW TUCSON;GLS 1.6 16V TB AT AUT COM 4P;2017;GO;Minaçu;-13,5308;-48,2206
HYUNDAI;SANTA FE;4WD 3.5 V6 AT AUT BAS 4P;2020;GO;Goiânia;-16,6799;-49,255
RENAULT;DUSTER;DYNAMIQUE 1.6 16V SCE CVT FLEX AUT COM 4P;2018;GO;Goiânia;-16,6799;-49,255
TOYOTA;COROLLA;ALTIS 2.0 16V(FLEX)(CVT) AUT COM 4P;2019;GO;Goiânia;-16,6799;-49,255
VOLKSWAGEN;T-CROSS;SENSE 200 1.0 TSI AT6 AUT COM 4P;2021;GO;Urutaí;-17,4658;-48,2019
FIAT;ARGO;DRIVE 1.0 6V FIREFLY FLEX MEC COM 4P;2020;GO;Inhumas;-16,3575;-49,4997
HYUNDAI;CRETA;PRESTIGE 2.0 16V AT6 FLEX AUT COM 4P;2019;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;EVOLUTION 1.0 12V MT5 MEC COM 4P;2021;GO;Aparecida de Goiânia;-16,8198;-49,2275
HYUNDAI;HB20;VISON 1.0 12V MT5 MEC COM 4P;2022;GO;Itaberaí;-16,0214;-49,81
PEUGEOT;208;ACTIVE 1.6 16V AT6 AUT COM 4P;2022;GO;Goiânia;-16,6799;-49,255
HYUNDAI;HB20;SENSE 1.0 12V MT5 MEC COM 4P;2020;MT;Tangará da Serra;-14,6229;-57,4933
CHEVROLET;MONTANA;LT 1.2 TURBO 12V MEC COM 4P;2023;MT;Pontes e Lacerda;-15,2219;-59,3433
CHEVROLET;ONIX;1.0 TB 12V AT6 AUT BAS 4P;2020;MT;Cáceres;-16,0754;-57,681
CHEVROLET;ONIX;LT 1.0 12V MT6 MEC BAS 4P;2021;MT;Pontes e Lacerda;-15,2219;-59,3433
CHEVROLET;ONIX PLUS;1.0 TB 12V AT6 AUT BAS 4P;2024;MT;Pontes e Lacerda;-15,2219;-59,3433
CHEVROLET;ONIX PLUS;LT 1.0 12V MT6 MEC BAS 4P;2024;MT;Pontes e Lacerda;-15,2219;-59,3433
CHEVROLET;ONIX PLUS;LT 1.0 TB 12V AT6 AUT BAS 4P;2021;MT;Pontes e Lacerda;-15,2219;-59,3433
CHEVROLET;ONIX PLUS;LTZ 1.0 TB 12V MT6 MEC COM 4P;2023;MT;Cáceres;-16,0754;-57,681
CHEVROLET;TRACKER;LT 1.0 TURBO 12V AT6 AUT COM 4P;2021;MT;Pontes e Lacerda;-15,2219;-59,3433
FIAT;ARGO;1.0 6V FIREFLY FLEX MEC BAS 4P;2023;MT;Cáceres;-16,0754;-57,681
FIAT;ARGO;1.0 6V FIREFLY FLEX MEC BAS 4P;2023;MT;São José dos Quatro Marcos;-15,6275;-58,1772
FIAT;ARGO;1.0 6V FIREFLY FLEX MEC COM 4P;2023;MT;Pontes e Lacerda;-15,2219;-59,3433
FIAT;ARGO;DRIVE 1.0 6V FIREFLY FLEX MEC BAS 4P;2023;MT;Cáceres;-16,0754;-57,681
FIAT;ARGO;DRIVE 1.0 6V FIREFLY FLEX MEC BAS 4P;2023;MT;Pontes e Lacerda;-15,2219;-59,3433
FIAT;ARGO;DRIVE 1.0 6V FIREFLY FLEX MEC COM 4P;2022;MT;Pontes e Lacerda;-15,2219;-59,3433
FIAT;CRONOS;DRIVE 1.0 MEC COM 4P;2023;MT;Cáceres;-16,0754;-57,681
FIAT;CRONOS;DRIVE 1.0 MEC COM 4P;2023;MT;Mirassol D'Oeste;-15,6758;-58,095
FIAT;CRONOS;DRIVE 1.0 MEC COM 4P;2023;MT;Cáceres;-16,0754;-57,681
FIAT;CRONOS;DRIVE 1.3 8V FIREFLY FLEX MEC COM 4P;2024;MT;Mirassol D'Oeste;-15,6758;-58,095
FIAT;MOBI;LIKE 1.0 8V(FLEX) MEC BAS 4P;2018;MT;Cáceres;-16,0754;-57,681
FIAT;MOBI;LIKE 1.0 8V(FLEX) MEC BAS 4P;2022;MT;Cáceres;-16,0754;-57,681
FIAT;STRADA CD;ENDURANCE 1.4 8V MEC BAS 4P;2020;MT;Pontes e Lacerda;-15,2219;-59,3433
FIAT;STRADA CD;FREEDOM 1.3 8V FIREFLY MEC BAS 4P;2021;MT;Cáceres;-16,0754;-57,681
FIAT;STRADA CD;FREEDOM 1.3 8V FIREFLY MEC BAS 4P;2021;MT;Pontes e Lacerda;-15,2219;-59,3433
FIAT;UNO;ATTRACTIVE 1.0 8V EVO FIRE MEC BAS 4P;2019;MT;Cáceres;-16,0754;-57,681
FORD;KA;SE 1.0 12V 4P MEC BAS 4P;2019;MT;Cáceres;-16,0754;-57,681
FORD;NEW ECOSPORT;FREESTYLE 1.5 12V AT6 FLEX AUT COM 4P;2019;MT;Vale de São Domingos;-15,2939;-59,0658
HYUNDAI;CRETA;ATTITUDE 1.6 16V AT6 FLEX AUT COM 4P;2021;MT;Cáceres;-16,0754;-57,681
HYUNDAI;CRETA;N LINE 1.0 12V T-GDI AT AUT COM 4P;2023;MT;Pontes e Lacerda;-15,2219;-59,3433
HYUNDAI;CRETA;PRESTIGE 2.0 16V AT6 FLEX AUT COM 4P;2021;MT;Pontes e Lacerda;-15,2219;-59,3433
HYUNDAI;HB20;COMFORT 1.0 MT5 MEC BAS 4P;2023;MT;Pontes e Lacerda;-15,2219;-59,3433
HYUNDAI;HB20;COMFORT 1.0 TGDI 12V AT6 AUT COM 4P;2023;MT;Conquista D'Oeste;-14,5389;-59,5444
HYUNDAI;HB20;COMFORT 1.0 TGDI 12V AT6 AUT COM 4P;2023;MT;Matupá;-10,0519;-54,4378
HYUNDAI;HB20;COMFORT PLUS 1.6 16V AT6 AUT COM 4P;2018;MT;Cáceres;-16,0754;-57,681
HYUNDAI;HB20;VISON 1.0 12V MT5 MEC BAS 4P;2021;MT;Cáceres;-16,0754;-57,681
HYUNDAI;HB20S;EVOLUTION 1.0 TGDI 12V AT6 AUT BAS 4P;2020;MT;Pontes e Lacerda;-15,2219;-59,3433
RENAULT;OROCH;INTENSE 1.6 16V MT6 MEC COM 4P;2023;MT;Pontes e Lacerda;-15,2219;-59,3433
VOLKSWAGEN;POLO HATCH;1.0 12(TOTALFLEX) MEC COM 4P;2019;MT;Pontes e Lacerda;-15,2219;-59,3433
VOLKSWAGEN;T-CROSS;COMFORTLINE 200 1.0 TSI AT6 FLEX AUT BAS 4P;2020;MT;Cáceres;-16,0754;-57,681
VOLKSWAGEN;T-CROSS;HIGHLINE 250 1.4 TSI AT6 FLEX MEC BAS 4P;2021;MT;Cáceres;-16,0754;-57,681
VOLKSWAGEN;VOYAGE;1.0 12V FLEX MEC BAS 4P;2023;MT;Jauru;-15,3342;-58,8728
VOLKSWAGEN;VOYAGE;1.0 12V FLEX MEC BAS 4P;2023;MT;Cáceres;-16,0754;-57,681
VOLKSWAGEN;VOYAGE;1.0 12V FLEX MEC COM 4P;2023;MT;Cáceres;-16,0754;-57,681
VOLKSWAGEN;VOYAGE;1.6 8V FLEX MEC BAS 4P;2022;MT;Cáceres;-16,0754;-57,681
CHEVROLET;ONIX;(R7A) 1.0 12V MT6 MEC BAS 4P;2019;MT;Sinop;-11,8604;-55,5091
JEEP;COMPASS;SPORT 2.0 16V AT6 FLEX AUT COMP 4P;2020;MT;Campo Novo do Parecis;-13,6747;-57,8931
HYUNDAI;HB20S;COMFORT 1.0 12V MT5 MEC BAS 4P;2024;MT;Sinop;-11,8604;-55,5091
VOLKSWAGEN;VOYAGE;(URBAN) 1.0 12V MEC BAS 4P;2023;MT;Sinop;-11,8604;-55,5091
VOLKSWAGEN;VOYAGE;(URBAN) 1.0 12V MEC BAS 4P;2023;MT;Sinop;-11,8604;-55,5091
HYUNDAI;HB20;LIMITED 1.0 12V MT5 MEC BAS 4P;2023;MT;Campo Novo do Parecis;-13,6747;-57,8931
CHEVROLET;ONIX;LT 1.0 12V MT6 MEC BAS 4P;2024;MT;Nova Olímpia;-14,7972;-57,2886
CHEVROLET;ONIX;PREMIER 1.0 TB 12V AT6 AUT BAS 4P;2021;MT;Tangará da Serra;-14,6229;-57,4933
CHEVROLET;ONIX;PREMIER 1.0 TB 12V AT6 AUT COM 4P;2020;MT;Tangará da Serra;-14,6229;-57,4933
CHEVROLET;ONIX PLUS;1.0 TB 12V AT6 AUT BAS 4P;2023;MT;Tangará da Serra;-14,6229;-57,4933
CHEVROLET;ONIX PLUS;PREMIER 1.0 TB 12V AT6 AUT COM 4P;2021;MT;Tangará da Serra;-14,6229;-57,4933
FIAT;ARGO;DRIVE 1.0 6V FIREFLY FLEX MEC BAS 4P;2023;MT;Barra do Bugres;-15,075;-57,1878
FIAT;MOBI;LIKE 1.0 8V(FLEX) MEC BAS 4P;2023;MT;Tangará da Serra;-14,6229;-57,4933
HYUNDAI;CRETA;ACTION 1.6 16V AT6 AUT COM 4P;2021;MT;Tangará da Serra;-14,6229;-57,4933
HYUNDAI;CRETA;PULSE PLUS 1.6 16V AT6 FLEX AUT COM 4P;2020;MT;Tangará da Serra;-14,6229;-57,4933
HYUNDAI;CRETA;SMART 1.6 16V AT6 FLEX AUT BAS 4P;2020;MT;Tangará da Serra;-14,6229;-57,4933
HYUNDAI;CRETA;SMART 1.6 16V AT6 FLEX AUT BAS 4P;2020;MT;Tangará da Serra;-14,6229;-57,4933
HYUNDAI;CRETA;SMART PLUS 1.6 16V AT6 AUT COM 4P;2021;MT;Tangará da Serra;-14,6229;-57,4933
HYUNDAI;HB20;COMFORT 1.0 12V MEC BAS 4P;2018;MT;Primavera do Leste;-15,56;-54,2978
HYUNDAI;HB20;COMFORT PLUS 1.6 16V AT6 AUT COM 4P;2019;MT;Tangará da Serra;-14,6229;-57,4933
HYUNDAI;HB20;COMFORT PLUS 1.6 16V AT6 AUT COM 4P;2019;MT;Tangará da Serra;-14,6229;-57,4933
HYUNDAI;HB20;PREMIUM 1.6 16V AT6 AUT COM 4P;2018;MT;Tangará da Serra;-14,6229;-57,4933
NISSAN;VERSA;SENSE 1.6 16V MT BAS 4P;2021;MT;Tangará da Serra;-14,6229;-57,4933
VOLKSWAGEN;GOL;1.0 12V FLEX MEC COM 4P;2022;MT;Castanheira;-11,125;-58,6089
VOLKSWAGEN;T-CROSS;200 1.0 TSI AT6 FLEX AUT BAS 4P;2022;MT;Nortelândia;-14,4547;-56,8028
VOLKSWAGEN;T-CROSS;SENSE 200 1.0 TSI AT6 AUT BAS 4P;2021;MT;Tangará da Serra;-14,6229;-57,4933
VOLKSWAGEN;VOYAGE;1.6 8V FLEX MEC BAS 4P;2022;MT;Barra do Bugres;-15,075;-57,1878
HYUNDAI;HB20;COMFORT PLUS 1.6 16V AT6 AUT BAS 4P;2018;MT;Colíder;-10,8139;-55,4606
CHEVROLET;ONIX;(R7B) 1.0 TB 12V AT6 AUT COM 4P;2020;MT;Sinop;-11,8604;-55,5091
CHEVROLET;ONIX;(R7B) 1.0 TB 12V AT6 AUT COM 4P;2020;MT;Feliz Natal;-12,385;-54,9228
CHEVROLET;ONIX;1.0 12V MT6 MEC COM 4P;2021;MT;Matupá;-10,0519;-54,4378
FIAT;ARGO;DRIVE(MULTIMEDIA) 1.3 8V FIREFLY GSR FLEX AUT COM 4P;2019;MT;Tapurah;-12,7208;-56,5022
FORD;NEW FIESTA HATCH;SE 1.6 16V(FLEX)(POWERSHIFT)(NAC.) AUT BAS 4P;2018;MT;Tapurah;-12,7208;-56,5022
HYUNDAI;CRETA;ACTION 1.6 16V AT6 AUT COM 4P;2021;MT;Sinop;-11,8604;-55,5091
HYUNDAI;CRETA;ATTITUDE 1.6 16V AT6 FLEX AUT COM 4P;2019;MT;Canarana;-13,5519;-52,2708
HYUNDAI;CRETA;ATTITUDE 1.6 16V MT6 FLEX MEC COM 4P;2019;MT;Sinop;-11,8604;-55,5091
HYUNDAI;CRETA;PRESTIGE 2.0 16V AT6 FLEX AUT COM 4P;2019;MT;Sinop;-11,8604;-55,5091
HYUNDAI;CRETA;PULSE PLUS 1.6 16V AT6 FLEX AUT COM 4P;2020;MT;Sinop;-11,8604;-55,5091
HYUNDAI;CRETA;SMART 1.6 16V AT6 FLEX AUT COM 4P;2019;MT;Sinop;-11,8604;-55,5091
HYUNDAI;HB20;COMFORT 1.0 MT5 MEC BAS 4P;2023;MT;Sorriso;-12,5425;-55,7211
HYUNDAI;HB20;COMFORT PLUS 1.0 12V FLEX MEC COM 4P;2018;MT;Vera;-12,3017;-55,3042
HYUNDAI;HB20;COMFORT PLUS 1.0 TGDI 12V AT6 AUT BAS 4P;2023;MT;Matupá;-10,0519;-54,4378
HYUNDAI;HB20;PLATINUM 1.0 TGDI 12V AT6 AUT COM 4P;2022;MT;Sinop;-11,8604;-55,5091
HYUNDAI;HB20;PREMIUM 1.6 16V AT6 AUT BAS 4P;2019;MT;Sinop;-11,8604;-55,5091
HYUNDAI;HB20;SENSE 1.0 MT5 MEC COM 4P;2023;MT;Sinop;-11,8604;-55,5091
HYUNDAI;HB20S;COMFORT PLUS 1.0 12V MT MEC COM 4P;2024;MT;Sinop;-11,8604;-55,5091
VOLKSWAGEN;VOYAGE;1.0 12V FLEX MEC BAS 4P;2023;MT;Sinop;-11,8604;-55,5091
FIAT;ARGO;DRIVE 1.0 6V FIREFLY FLEX MEC COM 4P;2023;MT;Tangará da Serra;-14,6229;-57,4933
HYUNDAI;CRETA;SMART PLUS 1.6 16V AT6 AUT COM 4P;2021;MT;Pontes e Lacerda;-15,2219;-59,3433
VOLKSWAGEN;GOL;1.0 12V FLEX MEC COM 4P;2021;MT;Porto Esperidião;-15,8508;-58,4719
VOLKSWAGEN;GOL;1.0 12V FLEX MEC COM 4P;2022;MT;Cáceres;-16,0754;-57,681
VOLKSWAGEN;VIRTUS;COMFORTLINE 200 1.0 TSI AT AUT COM 4P;2023;MT;Cuiabá;-15,601;-56,0974
VOLKSWAGEN;VOYAGE;1.6 8V FLEX MEC COM 4P;2022;MT;Cáceres;-16,0754;-57,681
RENAULT;KWID;OUTSIDER 1.0 12V SCE MEC COM 4P;2020;MT;Cáceres;-16,0754;-57,681
CHEVROLET;ONIX;LTZ 1.4 8V AT6 ECO AUT COM 4P;2018;RO;Ji-Paraná;-10,8814;-61,9517
CITROEN;C4 CACTUS;FEEL PACK 1.6 16V AT FLEX AUT BAS 4P;2022;RO;Ji-Paraná;-10,8814;-61,9517
HYUNDAI;HB20;COMFORT 1.0 12V MEC BAS 4P;2019;RO;Ji-Paraná;-10,8814;-61,9517
HYUNDAI;HB20;COMFORT 1.0 12V MEC COM 4P;2017;RO;Ji-Paraná;-10,8814;-61,9517
HYUNDAI;HB20;SENSE 1.0 12V MT5 MEC COM 4P;2021;RO;Ji-Paraná;-10,8814;-61,9517
HYUNDAI;HB20;SENSE 1.0 12V MT5 MEC COM 4P;2022;RO;Ji-Paraná;-10,8814;-61,9517
HYUNDAI;HB20;UNIQUE 1.0 12V FLEX MEC COM 4P;2019;RO;Ji-Paraná;-10,8814;-61,9517
HYUNDAI;HB20S;PREMIUM 1.6 16V AT6 AUT COM 4P;2019;RO;Machadinho D'Oeste;-9,4439;-61,9819
VOLKSWAGEN;SAVEIRO(CS);ROBUST(COMPLETO ROBUST) G6 1.6 8V FLEX MEC COM 2P;2022;RO;Ji-Paraná;-10,8814;-61,9517
CHEVROLET;ONIX;JOY 1.0 8V MT MEC COM 4P;2020;MT;Rondonópolis;-16,4706;-54,6358
CHEVROLET;ONIX;JOY 1.0 8V MT6 ECO FLEX MEC COM 4P;2018;MT;Rondonópolis;-16,4706;-54,6358
CHEVROLET;S-10;CD ADVANTAGE 4X2 2.5 16V FLEXPOWER MEC COM 4P;2020;MT;Rondonópolis;-16,4706;-54,6358
CHEVROLET;TRACKER;PREMIER PDF 1.2 TURBO 12V AT6 AUT COM 4P;2023;MT;Paranatinga;-14,4267;-54,0528
FIAT;ARGO;DRIVE 1.0 6V FIREFLY FLEX MEC COM 4P;2023;MT;Rondonópolis;-16,4706;-54,6358
FORD;KA;SE 1.0 12V 4P MEC BAS 4P;2018;MT;Rondonópolis;-16,4706;-54,6358
HONDA;HR-V;EX-CVT 4X2 1.8 16V MEC COM 4P;2020;MT;Jaciara;-15,9658;-54,9683
HYUNDAI;CRETA;ACTION 1.6 16V AT6 AUT COM 4P;2021;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;CRETA;ACTION 1.6 16V AT6 AUT COM 4P;2022;MT;Jaciara;-15,9658;-54,9683
HYUNDAI;CRETA;PRESTIGE 2.0 16V AT6 FLEX AUT COM 4P;2018;MT;Rondonópolis;-16,4706;-54,6358
